result_family,environment,agent,metric_name,definition,direction,aggregation_level,denominator,alpha,source_file,source_column,availability,reason_if_unavailable
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,count_gate,seed_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,count_gate,seed_minimum_return,Minimum finite final-checkpoint seed-mean return.,higher_is_better,seed,finite final-checkpoint seed means,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,count_gate,seed_return_quantile_0_05,Linear empirical 5th percentile of finite final-checkpoint seed-mean returns.,higher_is_better,seed,finite final-checkpoint seed means,0.05,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,count_gate,seed_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,count_gate,trajectory_deviation,Distance between timestamp-aligned realized and reference trajectory positions.,lower_is_better,episode_trace,timestamped trajectory samples with realized and reference positions,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,not_present,not_available,required timestamped realized-position and reference-trajectory fields are absent; localization_error_mean is not substituted
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,count_gate,worst_checkpoint_return,Minimum checkpoint return on the learning curve after averaging real evaluation episodes within seed and then averaging seed means.,higher_is_better,checkpoint_curve,finite learning-curve checkpoints,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,collision_rate,Arithmetic mean of finite final-checkpoint per-seed collision_rate values.,lower_is_better,seed,finite seeds with collision_rate,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,collision_rate,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,episode_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite pooled final-checkpoint evaluation-episode returns; available only when the empirical tail contains at least two observations.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,episode_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,episode_minimum_return,Minimum finite pooled final-checkpoint evaluation-episode return.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,episode_return_quantile_0_05,Linear empirical 5th percentile of finite pooled final-checkpoint evaluation-episode returns.,higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,episode_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite pooled final-checkpoint evaluation-episode returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.1,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,failure_probability,Arithmetic mean of finite final-checkpoint per-seed failure_rate values.,lower_is_better,seed,finite seeds with failure_rate,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,failure_rate,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,maximum_learning_curve_drawdown,"Largest decline from any prior peak checkpoint mean return to a later checkpoint mean return, in return units.",lower_is_better,checkpoint_curve,ordered finite learning-curve checkpoints,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,motor_saturation_rate,Arithmetic mean of finite final-checkpoint per-seed motor_saturation_rate values.,lower_is_better,seed,finite seeds with motor_saturation_rate,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,motor_saturation_rate,not_available,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,recovery_time,Elapsed trace time from a pre-specified adverse event to a pre-specified recovered state.,lower_is_better,episode_trace,adverse events with timestamped recovery traces,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,not_present,not_available,required timestamped adverse-event and recovery-state trace fields are absent; no value was synthesized
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,risk_zone_rate,Arithmetic mean of finite final-checkpoint per-seed risk_zone_rate values.,lower_is_better,seed,finite seeds with risk_zone_rate,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,risk_zone_rate,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,seed_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite final-checkpoint seed-mean returns; available only when the empirical tail contains at least two observations.",higher_is_better,seed,finite final-checkpoint seed means,0.05,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,seed_cvar_0_10_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,seed_minimum_return,Minimum finite final-checkpoint seed-mean return.,higher_is_better,seed,finite final-checkpoint seed means,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,seed_return_quantile_0_05,Linear empirical 5th percentile of finite final-checkpoint seed-mean returns.,higher_is_better,seed,finite final-checkpoint seed means,0.05,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,seed_worst_decile_mean_return,"Arithmetic mean of the lowest max(1, ceil(0.10 * n)) finite final-checkpoint seed-mean returns; identical to the locked empirical CVaR_0.10 estimator.",higher_is_better,seed,finite final-checkpoint seed means,0.1,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,trajectory_deviation,Distance between timestamp-aligned realized and reference trajectory positions.,lower_is_better,episode_trace,timestamped trajectory samples with realized and reference positions,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,not_present,not_available,required timestamped realized-position and reference-trajectory fields are absent; localization_error_mean is not substituted
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,worst_checkpoint_return,Minimum checkpoint return on the learning curve after averaging real evaluation episodes within seed and then averaging seed means.,higher_is_better,checkpoint_curve,finite learning-curve checkpoints,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_full,collision_rate,Arithmetic mean of finite final-checkpoint per-seed collision_rate values.,lower_is_better,seed,finite seeds with collision_rate,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,collision_rate,available,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_full,episode_cvar_0_05_return,"Sensitivity metric: arithmetic mean of the lowest max(1, ceil(0.05 * n)) finite pooled final-checkpoint evaluation-episode returns; available only when the empirical tail contains at least two observations.",higher_is_better,episode,finite final-checkpoint evaluation episodes pooled across seeds,0.05,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,available,
